weekday freetime(h),weekday freetime(m),weekend freetime(h),weekend freetime(m),age,gender,area,최종 학력,job,household income,library,read place,choice_information,reading.activity,reading.club,read preference,read frequency,book_weekday(h),book_weekday(m),book_weekend(h),book_weekend(m),ebook_weekday(h),ebook_weekday(m),ebook_weekend(h),ebook_weekend(m)
3,0,4,0,56,1,2,6,9,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
4,0,8,0,56,1,2,6,11,8,2,1,4,2,2,1,1,1,20,1,0,0,40,1,0
3,0,6,0,56,1,2,4,7,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
1,20,1,20,56,2,2,6,3,6,2,1,3,2,2,3,1,0,0,0,0,0,20,0,20
2,30,4,0,56,2,2,4,4,5,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,3,30,56,2,2,4,4,5,2,,,2,2,2,5,0,0,0,0,0,0,0,0
3,0,4,0,56,2,2,4,5,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,6,0,57,1,2,4,11,4,2,2,8,2,2,3,3,0,10,0,0,0,0,0,0
2,0,9,0,57,1,2,4,8,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,30,4,0,57,1,2,4,4,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,5,0,57,1,2,4,3,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,5,0,57,1,2,4,5,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,0,8,0,57,2,2,3,13,3,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,5,0,57,2,2,4,13,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
4,0,5,0,57,2,2,4,13,3,2,,,2,2,4,5,0,0,0,0,0,0,0,0
6,0,10,0,57,2,2,4,11,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,6,0,58,1,2,4,7,8,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,30,6,0,58,1,2,4,5,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
4,0,8,0,58,1,2,4,6,3,2,1,6,2,2,3,3,0,20,0,0,0,0,0,0
2,0,4,0,58,2,2,4,4,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
2,30,4,0,59,2,2,3,4,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,7,0,60,1,2,4,9,3,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,4,30,60,1,2,3,4,3,2,,,2,2,3,5,0,0,0,0,0,0,0,0
4,0,8,0,60,1,2,4,11,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,3,0,60,2,2,4,4,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,5,0,60,2,2,4,5,5,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,7,0,60,2,2,4,13,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,0,4,0,61,1,2,4,5,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,5,0,61,1,2,4,14,3,2,,,2,2,4,5,0,0,0,0,0,0,0,0
10,0,10,0,61,2,2,4,13,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
4,0,5,0,62,1,2,4,5,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
4,0,5,30,62,1,2,4,11,2,2,,,2,2,2,5,0,0,0,0,0,0,0,0
5,0,8,0,62,1,2,4,11,3,2,,,2,2,2,5,0,0,0,0,0,0,0,0
3,0,6,0,63,1,2,4,14,2,2,,,2,2,3,5,0,0,0,0,0,0,0,0
4,0,5,0,63,1,2,4,11,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
4,0,6,0,63,1,2,4,11,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,0,4,0,63,2,2,4,13,3,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,0,6,0,63,2,2,4,13,2,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,5,0,63,2,2,4,13,2,2,,,2,2,2,5,0,0,0,0,0,0,0,0
3,0,8,0,63,2,2,3,13,3,2,,,2,2,4,5,0,0,0,0,0,0,0,0
8,0,8,0,63,2,2,3,11,2,2,,,2,2,4,5,0,0,0,0,0,0,0,0
5,0,12,0,64,1,2,4,9,3,2,1,1,2,2,2,3,0,30,1,0,0,0,0,0
6,0,12,0,64,1,2,4,5,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,4,0,64,2,2,4,11,4,2,,,2,2,2,5,0,0,0,0,0,0,0,0
3,0,6,0,64,2,2,4,4,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
6,0,6,0,64,2,2,3,13,2,2,,,2,2,4,5,0,0,0,0,0,0,0,0
6,0,6,0,64,2,2,3,13,8,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,5,0,65,1,2,4,14,3,2,,,2,2,3,5,0,0,0,0,0,0,0,0
4,0,9,0,65,1,2,4,9,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
9,0,9,0,65,1,2,4,14,2,2,1,8,2,2,3,2,0,40,0,40,0,0,0,0
4,0,5,0,65,2,2,4,13,3,2,,,2,2,4,5,0,0,0,0,0,0,0,0
4,0,9,0,65,2,2,3,13,2,2,,,2,2,4,5,0,0,0,0,0,0,0,0
4,30,6,30,65,2,2,3,13,3,2,1,5,2,2,2,1,1,30,0,30,0,0,0,0
3,0,9,0,66,1,2,3,6,3,2,1,6,2,2,3,2,0,30,0,0,0,0,0,0
4,0,5,0,66,1,2,3,9,2,2,,,2,2,5,5,0,0,0,0,0,0,0,0
4,0,6,0,66,1,2,3,11,8,2,,,2,2,5,5,0,0,0,0,0,0,0,0
0,30,0,30,66,2,2,6,13,4,2,1,5,2,2,3,3,0,30,0,30,0,0,0,0
2,30,4,0,66,2,2,4,5,5,2,,,2,2,5,5,0,0,0,0,0,0,0,0
4,0,7,0,66,2,2,4,4,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,0,8,0,67,1,2,4,9,4,2,1,5,2,2,3,4,1,0,0,30,0,0,0,0
4,0,8,0,67,1,2,4,9,3,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,2,30,67,2,2,4,4,4,2,1,1,2,2,2,3,0,0,0,30,0,0,0,0
2,0,3,0,67,2,2,4,4,4,2,,,2,2,2,5,0,0,0,0,0,0,0,0
4,0,8,0,67,2,2,4,11,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
6,0,12,0,67,2,2,4,4,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
4,0,9,0,68,1,2,3,9,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
1,0,2,0,69,1,2,3,7,3,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,4,0,69,1,2,4,4,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
4,0,4,0,69,1,2,4,9,3,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,6,0,69,2,2,3,13,2,2,,,2,2,2,5,0,0,0,0,0,0,0,0
3,0,4,0,70,1,2,4,9,3,2,,,2,2,4,5,0,0,0,0,0,0,0,0
4,0,4,0,70,1,2,2,14,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
5,0,5,0,70,1,2,4,5,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
5,0,5,0,70,1,2,3,14,3,2,,,2,2,4,5,0,0,0,0,0,0,0,0
4,0,6,0,70,2,2,3,13,2,2,,,2,2,2,5,0,0,0,0,0,0,0,0
7,0,8,0,71,1,2,4,14,3,2,8,2,2,2,3,2,0,30,0,0,0,0,0,0
10,0,10,0,72,2,2,3,13,3,2,,,2,2,3,5,0,0,0,0,0,0,0,0
5,0,5,0,72,2,2,2,14,2,2,,,2,2,5,5,0,0,0,0,0,0,0,0
6,0,6,0,72,2,2,2,11,3,2,,,2,2,4,5,0,0,0,0,0,0,0,0
4,0,5,0,74,1,2,3,9,3,2,,,2,2,5,5,0,0,0,0,0,0,0,0
6,0,12,0,74,1,2,4,9,2,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,3,0,74,2,2,3,14,2,2,,,2,2,5,5,0,0,0,0,0,0,0,0
5,0,5,0,74,2,2,3,13,3,2,,,2,2,5,5,0,0,0,0,0,0,0,0
6,0,6,0,74,2,2,2,13,2,2,,,2,2,4,5,0,0,0,0,0,0,0,0
1,30,3,30,75,1,2,2,14,2,2,1,5,2,2,2,1,0,20,0,20,0,0,0,0
7,0,7,0,75,1,2,2,6,3,2,,,2,2,5,5,0,0,0,0,0,0,0,0
6,0,12,0,76,1,2,6,9,3,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,8,0,78,1,2,2,6,2,2,1,1,2,2,3,3,0,20,0,0,0,0,0,0
4,0,8,0,78,2,2,1,6,2,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,4,0,79,1,2,4,9,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
9,0,9,0,84,2,2,1,13,1,2,,,2,2,5,5,0,0,0,0,0,0,0,0
5,0,6,0,84,2,2,2,5,2,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,0,4,0,19,1,2,6,12,7,1,3,5,1,1,3,1,0,30,0,0,0,20,0,30
5,0,7,0,20,1,2,6,12,6,1,1,4,1,2,3,2,1,0,1,0,0,0,0,0
4,0,6,0,20,2,2,5,12,5,1,3,5,1,2,2,2,1,0,1,0,0,30,1,0
0,30,0,50,20,2,2,6,12,5,1,1,7,1,2,3,2,0,0,0,0,0,30,0,50
3,0,9,0,21,1,2,5,12,5,1,3,2,1,2,2,3,0,30,1,0,0,20,0,0
3,0,9,0,21,1,2,6,12,5,1,3,1,1,2,3,1,1,0,0,0,0,30,0,0
3,30,9,0,21,1,2,6,12,5,1,1,4,2,1,2,1,1,30,0,0,0,20,0,30
4,30,9,30,21,1,2,6,12,6,1,3,4,2,1,1,1,1,30,2,0,0,30,0,30
3,30,6,30,21,2,2,6,12,7,1,1,6,2,1,2,1,1,30,0,0,0,30,0,30
3,30,7,30,21,2,2,4,4,6,1,3,4,2,2,3,2,0,0,0,30,1,0,0,0
4,0,7,0,21,2,2,5,12,3,1,3,4,2,2,3,2,0,30,0,0,0,20,0,0
4,0,7,0,21,2,2,6,12,5,1,1,2,2,2,2,1,1,0,1,0,0,30,0,0
4,0,8,0,21,2,2,6,12,5,1,,,2,2,4,5,0,0,0,0,0,0,0,0
4,0,6,0,22,1,2,6,12,5,1,3,4,2,2,3,1,0,30,1,30,1,30,0,30
2,0,6,0,22,2,2,6,12,7,1,2,4,2,2,3,1,0,30,0,0,0,20,0,30
4,0,10,0,22,2,2,6,12,4,1,3,8,2,2,3,1,0,30,1,30,0,30,0,0
4,0,7,0,22,2,2,6,12,7,1,2,5,2,2,3,1,0,30,0,0,0,30,0,0
3,0,11,0,24,2,2,5,12,7,1,7,4,2,2,2,1,1,0,0,30,0,20,0,20
4,0,8,0,24,2,2,6,12,7,1,1,4,2,2,3,3,0,0,0,0,0,30,1,0
5,0,8,0,25,1,2,6,12,6,1,6,10,2,2,2,2,0,0,0,0,1,0,1,0
2,30,6,30,25,2,2,6,3,6,1,3,8,2,2,3,2,0,0,1,0,0,30,0,0
3,0,7,0,25,2,2,6,3,6,1,1,4,2,2,3,3,0,0,0,30,0,0,0,0
2,0,5,0,26,1,2,6,4,7,1,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,6,0,26,2,2,6,3,7,1,,,2,2,4,5,0,0,0,0,0,0,0,0
2,30,6,30,27,1,2,5,7,4,1,3,4,2,2,3,2,0,0,0,0,0,30,0,0
3,30,10,0,27,1,2,4,7,7,1,3,4,2,2,3,2,0,0,0,0,0,0,0,0
4,0,7,0,27,1,2,7,12,7,1,3,5,2,2,3,2,2,0,0,0,1,30,0,0
4,30,7,30,27,1,2,6,3,4,1,2,4,2,2,2,1,0,0,1,0,0,30,0,0
8,0,8,0,27,1,2,6,14,6,1,1,4,2,2,2,2,0,0,0,0,1,0,1,30
3,0,6,0,27,2,2,6,3,7,1,1,10,2,2,3,2,0,0,0,0,0,10,0,30
3,0,6,0,27,2,2,6,4,7,2,1,1,2,1,2,2,1,0,2,0,0,0,0,0
3,0,7,0,27,2,2,6,3,6,2,7,4,2,2,3,2,0,0,0,0,0,30,0,30
3,0,7,0,27,2,2,6,3,6,2,1,4,2,2,2,2,0,30,1,30,0,0,0,0
3,0,5,30,28,1,2,6,3,7,2,1,10,2,2,3,2,0,0,0,0,1,0,1,0
3,0,6,0,28,1,2,6,3,6,2,1,11,2,2,3,3,0,30,1,0,0,0,0,0
3,0,9,0,28,1,2,5,7,7,2,3,4,2,2,3,2,0,0,0,0,0,30,0,0
4,0,6,0,28,1,2,5,4,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
6,0,6,0,28,1,2,6,14,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
4,0,6,30,28,2,2,6,3,7,2,2,4,2,2,3,1,1,30,0,0,0,30,0,0
3,0,6,0,29,2,2,6,3,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,30,8,0,31,2,2,6,3,6,2,1,4,2,2,2,2,0,30,1,0,0,0,0,0
2,30,6,0,32,1,2,6,3,5,2,1,11,2,2,3,3,0,0,0,0,0,0,1,0
2,30,8,0,32,1,2,6,3,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,7,0,32,2,2,5,4,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
4,0,8,0,32,2,2,4,13,5,2,1,5,2,2,3,2,0,30,0,0,0,0,0,0
2,0,8,0,33,1,2,5,7,5,2,1,10,2,2,3,2,0,30,1,0,0,0,0,30
2,30,10,30,33,1,2,4,7,5,2,3,4,2,2,3,2,0,0,0,0,0,0,0,0
3,0,10,0,33,1,2,6,7,4,2,1,1,2,2,3,2,0,0,1,0,0,0,0,30
3,0,7,0,33,1,2,6,3,3,2,1,4,2,2,3,2,0,30,0,0,0,30,0,0
3,0,6,0,33,2,2,4,5,3,2,1,1,2,2,3,2,0,0,1,0,0,0,0,0
3,0,10,0,34,1,2,4,7,3,2,1,2,2,2,3,3,0,0,1,30,0,0,0,0
3,0,6,0,34,1,2,6,3,5,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,7,0,35,1,2,6,3,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
4,0,8,0,35,1,2,5,4,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,30,10,30,35,2,2,6,5,7,2,1,1,2,2,3,3,0,0,0,30,0,0,0,0
2,30,9,30,35,2,2,6,3,6,2,3,5,2,2,3,2,0,0,0,30,0,0,0,0
2,0,6,0,36,1,2,6,3,5,2,1,11,2,2,3,2,0,0,0,0,1,0,1,0
2,0,6,0,36,1,2,6,7,5,2,1,5,2,2,3,3,0,0,1,0,0,0,0,0
2,30,5,30,36,1,2,6,3,5,2,1,11,2,2,3,3,0,0,0,0,1,0,1,0
2,0,6,0,36,2,2,5,4,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,30,6,0,36,2,2,6,4,6,2,1,11,2,2,2,2,1,0,1,0,0,0,0,0
2,30,7,30,36,2,2,5,3,7,2,7,4,2,2,3,2,0,0,0,30,0,0,0,0
2,30,11,0,37,1,2,5,7,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,6,0,37,1,2,6,3,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,6,0,37,1,2,5,7,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,9,0,37,1,2,5,4,5,2,3,4,2,2,3,2,0,0,0,0,0,0,0,0
3,30,9,30,37,1,2,5,7,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,5,30,37,2,2,6,3,5,2,1,11,2,2,2,2,1,0,1,0,0,0,0,0
3,0,7,0,37,2,2,6,3,6,2,6,10,2,2,2,2,0,0,0,0,0,20,0,40
3,0,7,0,37,2,2,6,4,5,2,1,4,2,2,3,3,0,20,1,0,0,0,0,0
4,0,4,0,37,2,2,6,5,6,2,,,2,2,3,5,0,0,0,0,0,0,0,0
4,0,6,0,37,2,2,4,4,7,2,1,1,2,2,3,3,0,0,1,0,0,0,0,0
2,0,10,30,38,1,2,6,8,5,2,1,3,2,2,3,2,0,0,1,0,0,0,0,0
3,0,6,0,38,1,2,6,3,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,6,0,38,1,2,6,5,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
0,30,0,40,38,2,2,6,3,6,2,7,7,2,2,3,2,0,0,0,0,0,20,0,40
1,30,8,0,38,2,2,6,3,7,2,3,4,2,2,2,2,0,0,1,0,0,30,0,0
2,30,9,30,38,2,2,6,3,7,2,3,2,2,2,3,2,0,0,0,30,0,30,0,0
3,0,6,0,38,2,2,4,5,5,2,1,4,2,2,3,4,0,0,0,30,0,0,0,0
3,0,6,30,38,2,2,6,3,7,2,3,1,2,2,2,3,0,30,0,0,0,30,0,0
3,0,7,0,38,2,2,6,4,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,30,6,30,38,2,2,6,2,8,2,1,10,2,2,2,2,1,0,1,0,0,20,0,0
2,30,9,30,39,1,2,6,4,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,30,7,0,41,2,2,8,3,7,2,1,1,2,2,2,1,1,0,0,0,0,30,0,0
2,30,8,30,41,2,2,4,4,7,2,2,1,2,2,3,2,0,30,0,30,0,0,0,0
2,30,10,0,42,1,2,4,7,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
4,0,10,0,42,1,2,5,9,5,2,1,1,2,2,3,2,0,0,1,0,0,0,0,0
2,30,7,30,42,2,2,5,3,7,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,6,0,43,1,2,4,4,3,2,1,1,2,2,3,3,0,0,0,30,0,0,0,0
2,0,6,0,43,2,2,4,11,5,2,1,1,2,2,2,1,1,0,0,30,0,0,0,0
3,0,11,0,44,2,2,5,5,7,2,1,1,2,2,3,3,0,0,0,30,0,0,0,0
3,0,5,30,44,2,2,4,5,6,2,1,1,2,2,2,2,0,20,0,0,0,0,0,0
3,0,7,0,44,2,2,4,4,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,30,6,30,45,1,2,4,7,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,30,8,30,45,1,2,4,5,5,2,3,4,2,2,3,1,0,0,0,0,0,0,0,0
3,0,7,0,45,1,2,5,8,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
4,0,7,0,45,1,2,6,9,5,2,1,1,2,2,2,3,0,30,1,30,0,0,0,0
2,0,9,0,45,2,2,4,11,7,2,1,1,2,2,3,3,1,0,0,0,0,0,0,0
2,30,6,0,45,2,2,6,5,5,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,6,0,45,2,2,5,4,5,2,1,5,2,2,3,4,0,10,0,30,0,0,0,0
3,0,8,0,45,2,2,4,13,5,2,1,1,2,2,3,2,0,30,1,0,0,0,0,0
4,0,6,0,45,2,2,5,13,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
5,0,7,0,45,2,2,5,13,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,30,6,0,46,1,2,6,1,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,6,0,46,1,2,4,7,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,6,0,46,1,2,6,5,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
2,0,11,0,46,2,2,5,11,7,2,2,1,2,2,3,2,0,30,0,0,0,0,0,0
2,0,6,0,46,2,2,4,5,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,6,0,46,2,2,6,4,7,2,1,5,2,2,3,2,0,30,1,0,0,0,0,0
3,0,7,0,46,2,2,5,4,6,2,1,4,2,2,3,3,0,30,0,30,0,0,0,0
3,0,6,0,47,1,2,5,7,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,9,0,47,1,2,6,1,7,2,1,4,2,2,2,3,0,0,2,0,0,0,0,0
3,30,10,0,47,1,2,4,7,7,2,3,5,2,2,3,2,0,0,0,0,0,30,0,0
3,30,6,30,47,1,2,4,8,5,2,3,1,2,2,3,2,0,0,0,30,0,20,0,0
4,0,8,0,47,1,2,4,7,5,2,1,4,2,2,3,3,0,30,1,0,0,0,0,0
3,0,7,0,47,2,2,5,4,4,2,1,3,2,2,2,3,0,0,2,0,0,0,0,0
7,0,7,0,47,2,2,6,13,5,2,1,1,2,2,2,2,1,0,0,0,0,0,0,0
2,0,6,0,48,1,2,6,3,5,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,6,0,48,1,2,4,8,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,6,0,48,1,2,4,7,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,6,0,48,1,2,6,7,5,2,3,6,2,2,3,3,0,0,0,30,0,20,0,0
3,0,7,0,48,1,2,5,7,7,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,8,0,48,1,2,4,5,4,2,1,1,2,2,2,3,0,30,1,0,0,0,0,0
2,0,6,0,48,2,2,4,5,4,2,1,4,2,2,3,3,0,20,0,30,0,0,0,0
2,0,6,0,48,2,2,4,5,5,2,1,5,2,2,3,3,0,30,0,0,0,0,0,0
3,0,6,0,48,2,2,6,4,6,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,8,0,48,2,2,4,4,6,2,,,2,2,4,5,0,0,0,0,0,0,0,0
4,0,6,0,48,2,2,4,13,5,2,1,5,2,2,3,3,0,10,0,20,0,0,0,0
3,0,5,0,49,1,2,4,7,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,6,0,49,2,2,4,5,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,30,6,30,49,2,2,4,7,7,2,3,4,2,2,3,2,0,0,0,0,0,0,0,0
2,0,4,0,51,1,2,6,4,7,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,0,6,0,51,1,2,5,8,4,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,30,8,0,51,1,2,4,7,5,2,1,1,2,2,3,2,0,0,1,0,0,0,0,0
3,0,9,0,51,1,2,4,9,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,6,0,51,2,2,4,5,7,2,3,1,2,2,3,2,0,0,1,30,0,0,0,0
2,30,8,0,51,2,2,4,7,7,2,,,2,2,2,5,0,0,0,0,0,0,0,0
3,0,5,0,51,2,2,4,4,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,30,7,0,52,1,2,4,8,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,30,9,30,52,1,2,4,7,4,2,3,1,2,2,3,2,0,0,0,0,0,0,0,0
3,0,6,0,52,1,2,4,7,3,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,5,30,52,2,2,4,4,6,2,1,5,2,2,3,3,0,30,1,0,0,0,0,0
2,30,6,0,53,1,2,4,7,5,2,,,2,2,5,5,0,0,0,0,0,0,0,0
2,0,7,0,54,1,2,6,5,6,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,0,7,0,54,1,2,4,7,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
6,0,6,0,54,2,2,4,13,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,0,10,0,55,1,2,5,7,3,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,0,5,0,55,1,2,5,5,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,30,10,0,55,1,2,4,7,5,2,3,1,2,2,3,2,0,0,0,30,0,20,0,0
3,30,6,0,55,1,2,6,9,7,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,30,9,30,55,1,2,4,7,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,0,10,30,55,2,2,5,11,5,2,,,2,2,2,5,0,0,0,0,0,0,0,0
2,30,10,0,55,2,2,4,5,5,2,2,1,2,2,2,2,1,0,0,30,0,0,0,0
2,30,9,30,55,2,2,2,11,3,2,1,1,2,2,2,2,0,30,1,0,0,0,0,0
3,30,5,30,55,2,2,4,5,6,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,30,5,30,55,2,2,4,9,3,2,,,2,2,3,5,0,0,0,0,0,0,0,0
5,0,7,0,55,2,2,4,13,4,2,1,4,2,2,2,3,0,30,0,30,0,0,0,0
2,0,9,0,56,1,2,4,11,5,2,2,1,2,2,2,1,1,30,0,0,0,0,0,0
3,0,7,0,56,1,2,4,8,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
4,0,7,0,56,1,2,4,8,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,10,0,56,2,2,6,3,6,2,2,4,2,2,2,1,1,0,2,0,0,30,0,0
4,0,4,0,56,2,2,4,8,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
4,0,6,0,56,2,2,4,13,6,2,1,5,2,2,3,3,0,20,0,20,0,0,0,0
3,0,6,0,57,1,2,4,8,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,7,0,57,1,2,4,7,3,2,,,2,2,5,5,0,0,0,0,0,0,0,0
4,0,7,0,57,1,2,4,8,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,5,0,57,2,2,4,13,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,30,5,30,57,2,2,6,3,8,2,1,1,2,2,3,3,0,30,0,0,0,0,0,0
5,30,5,30,57,2,2,4,13,5,2,,,2,2,5,5,0,0,0,0,0,0,0,0
6,0,6,0,57,2,2,4,13,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
6,0,6,0,57,2,2,4,13,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
2,0,6,0,58,1,2,4,7,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,30,6,0,58,1,2,4,7,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,6,0,58,1,2,5,7,5,2,,,2,2,4,5,0,0,0,0,0,0,0,0
4,0,4,0,58,1,2,4,5,4,2,,,2,2,5,5,0,0,0,0,0,0,0,0
2,0,6,0,58,2,2,4,9,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
2,0,6,0,58,2,2,4,5,6,2,,,2,2,5,5,0,0,0,0,0,0,0,0
3,0,8,0,58,2,2,4,5,5,2,1,2,2,2,3,3,0,0,1,0,0,0,0,0
4,0,6,0,58,2,2,6,13,5,2,1,1,2,2,3,3,1,0,0,0,0,0,0,0
3,0,7,0,59,1,2,4,7,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,30,9,30,59,2,2,4,7,7,2,1,1,2,2,3,3,0,30,0,30,0,0,0,0
4,0,6,0,59,2,2,4,13,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
5,0,6,0,59,2,2,4,13,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
7,0,7,0,59,2,2,4,13,2,2,,,2,2,4,5,0,0,0,0,0,0,0,0
3,0,7,0,61,1,2,3,8,4,2,,,2,2,4,5,0,0,0,0,0,0,0,0
8,0,8,0,61,2,2,4,13,2,2,,,2,2,4,5,0,0,0,0,0,0,0,0
2,30,10,0,62,1,2,6,3,5,2,1,1,2,2,3,2,0,30,1,0,0,0,0,0
2,30,8,0,62,1,2,4,7,5,2,,,2,2,3,5,0,0,0,0,0,0,0,0
3,0,9,0,62,1,2,4,8,5,2,1,1,2,2,3,3,0,0,0,30,0,0,0,0
2,30,10,0,62,2,2,6,3,7,2,1,4,2,2,2,1,0,30,0,0,0,0,0,0
4,0,7,0,62,2,2,4,13,3,2,1,1,2,2,2,2,1,0,0,0,0,0,0,0
